TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/29
TIME	14:06:49
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	-0.00403
MAXY	0.95838
MINY	-0.00451
XYDATA
840.0000	-0.00403
839.0000	-0.00419
838.0000	-0.00428
837.0000	-0.00416
836.0000	-0.00419
835.0000	-0.00419
834.0000	-0.00426
833.0000	-0.00423
832.0000	-0.00435
831.0000	-0.00442
830.0000	-0.00435
829.0000	-0.00423
828.0000	-0.00419
827.0000	-0.00429
826.0000	-0.00429
825.0000	-0.00444
824.0000	-0.00438
823.0000	-0.00443
822.0000	-0.00435
821.0000	-0.00433
820.0000	-0.00433
819.0000	-0.0043
818.0000	-0.00439
817.0000	-0.00445
816.0000	-0.00441
815.0000	-0.00441
814.0000	-0.00437
813.0000	-0.00439
812.0000	-0.00438
811.0000	-0.00451
810.0000	-0.00436
809.0000	-0.00441
808.0000	-0.00435
807.0000	-0.00425
806.0000	-0.00417
805.0000	-0.00406
804.0000	-0.00397
803.0000	-0.00392
802.0000	-0.00397
801.0000	-0.00393
800.0000	-0.00394
799.0000	-0.00396
798.0000	-0.00392
797.0000	-0.00397
796.0000	-0.00381
795.0000	-0.00391
794.0000	-0.00393
793.0000	-0.00397
792.0000	-0.00385
791.0000	-0.00376
790.0000	-0.00369
789.0000	-0.00366
788.0000	-0.00358
787.0000	-0.00357
786.0000	-0.00346
785.0000	-0.00341
784.0000	-0.00326
783.0000	-0.0033
782.0000	-0.0033
781.0000	-0.00316
780.0000	-0.00303
779.0000	-0.00296
778.0000	-0.00298
777.0000	-0.00291
776.0000	-0.00285
775.0000	-0.00283
774.0000	-0.00276
773.0000	-0.00278
772.0000	-0.00268
771.0000	-0.00267
770.0000	-0.00247
769.0000	-0.0024
768.0000	-0.00235
767.0000	-0.0023
766.0000	-0.00224
765.0000	-0.00212
764.0000	-0.00203
763.0000	-0.00193
762.0000	-0.00184
761.0000	-0.0017
760.0000	-0.00161
759.0000	-0.0015
758.0000	-0.00145
757.0000	-0.00129
756.0000	-0.00113
755.0000	-9E-04
754.0000	-7.7E-04
753.0000	-7.1E-04
752.0000	-5.6E-04
751.0000	-5.3E-04
750.0000	-3.8E-04
749.0000	-3E-04
748.0000	-1.9E-04
747.0000	-2E-05
746.0000	9E-05
745.0000	2.5E-04
744.0000	4.5E-04
743.0000	6.6E-04
742.0000	9.5E-04
741.0000	0.00112
740.0000	0.00147
739.0000	0.00175
738.0000	0.00206
737.0000	0.00234
736.0000	0.00259
735.0000	0.00286
734.0000	0.00321
733.0000	0.0035
732.0000	0.00385
731.0000	0.00417
730.0000	0.00454
729.0000	0.00499
728.0000	0.00542
727.0000	0.00588
726.0000	0.00638
725.0000	0.00692
724.0000	0.00757
723.0000	0.00825
722.0000	0.00909
721.0000	0.01006
720.0000	0.01101
719.0000	0.0121
718.0000	0.01321
717.0000	0.01449
716.0000	0.01587
715.0000	0.01739
714.0000	0.01917
713.0000	0.02111
712.0000	0.02328
711.0000	0.02566
710.0000	0.02831
709.0000	0.03124
708.0000	0.03452
707.0000	0.0382
706.0000	0.04232
705.0000	0.04697
704.0000	0.0521
703.0000	0.05789
702.0000	0.06438
701.0000	0.07167
700.0000	0.07975
699.0000	0.0887
698.0000	0.09866
697.0000	0.1098
696.0000	0.12205
695.0000	0.13559
694.0000	0.15049
693.0000	0.16695
692.0000	0.18509
691.0000	0.205
690.0000	0.22688
689.0000	0.2507
688.0000	0.27656
687.0000	0.30466
686.0000	0.33489
685.0000	0.36727
684.0000	0.40158
683.0000	0.43771
682.0000	0.4754
681.0000	0.51451
680.0000	0.55488
679.0000	0.59578
678.0000	0.63661
677.0000	0.67658
676.0000	0.71532
675.0000	0.75253
674.0000	0.78764
673.0000	0.82004
672.0000	0.84944
671.0000	0.87546
670.0000	0.89804
669.0000	0.91687
668.0000	0.93201
667.0000	0.94352
666.0000	0.95164
665.0000	0.95645
