TITLE	
669.0000	0.01613
668.0000	0.01692
667.0000	0.01766
666.0000	0.01836
665.0000	0.01901
664.0000	0.01965
663.0000	0.02035
662.0000	0.0209
661.0000	0.02147
660.0000	0.02193
659.0000	0.02237
658.0000	0.02268
657.0000	0.02294
656.0000	0.02321
655.0000	0.02342
654.0000	0.02355
653.0000	0.02362
652.0000	0.02361
651.0000	0.02368
650.0000	0.02367
649.0000	0.02368
648.0000	0.02347
647.0000	0.02338
646.0000	0.02324
645.0000	0.02311
644.0000	0.02291
643.0000	0.02263
642.0000	0.02234
641.0000	0.02207
640.0000	0.02178
639.0000	0.02151
638.0000	0.02117
637.0000	0.02083
636.0000	0.02051
635.0000	0.0202
634.0000	0.01989
633.0000	0.01958
632.0000	0.0193
631.0000	0.019
630.0000	0.01877
629.0000	0.01848
628.0000	0.01821
627.0000	0.01787
626.0000	0.01757
625.0000	0.01729
624.0000	0.01702
623.0000	0.01671
622.0000	0.01644
621.0000	0.01618
620.0000	0.01594
619.0000	0.01578
618.0000	0.01557
617.0000	0.01542
616.0000	0.01522
615.0000	0.01504
614.0000	0.01485
613.0000	0.01467
612.0000	0.01439
611.0000	0.01418
610.0000	0.01393
609.0000	0.01374
608.0000	0.01344
607.0000	0.01312
606.0000	0.0129
605.0000	0.01262
604.0000	0.0124
603.0000	0.01213
602.0000	0.01191
601.0000	0.01167
600.0000	0.01143
599.0000	0.0112
598.0000	0.01089
597.0000	0.0105
596.0000	0.01015
595.0000	0.00986
594.0000	0.00959
593.0000	0.00924
592.0000	0.00897
591.0000	0.00866
590.0000	0.00841
589.0000	0.00814
588.0000	0.00791
587.0000	0.00766
586.0000	0.00733
585.0000	0.00705
584.0000	0.00668
583.0000	0.00643
582.0000	0.00609
581.0000	0.00583
580.0000	0.00554
579.0000	0.00532
578.0000	0.00505
577.0000	0.0049
576.0000	0.00468
575.0000	0.00453
574.0000	0.0043
573.0000	0.00404
572.0000	0.00383
571.0000	0.00366
570.0000	0.00348
569.0000	0.00323
568.0000	0.00301
567.0000	0.00285
566.0000	0.00265
565.0000	0.00245
564.0000	0.00227
563.0000	0.00219
562.0000	0.00211
561.0000	0.00203
560.0000	0.00185
559.0000	0.00171
558.0000	0.00152
557.0000	0.00141
556.0000	0.00126
555.0000	0.00116
554.0000	0.00101
553.0000	9.6E-04
552.0000	8.8E-04
551.0000	8.7E-04
550.0000	7.5E-04
549.0000	6.8E-04
548.0000	5.7E-04
547.0000	5E-04
546.0000	3.7E-04
545.0000	2.6E-04
544.0000	1.8E-04
543.0000	7E-05
542.0000	7E-05
541.0000	2E-05
540.0000	3E-05
539.0000	2E-05
538.0000	-5E-05
537.0000	-1.3E-04
536.0000	-2.9E-04
535.0000	-4.1E-04
534.0000	-4.9E-04
533.0000	-5.5E-04
532.0000	-5.3E-04
531.0000	-5.6E-04
530.0000	-5E-04
529.0000	-5.2E-04
528.0000	-5.4E-04
527.0000	-5.6E-04
526.0000	-6.1E-04
525.0000	-6.2E-04
524.0000	-6.1E-04
523.0000	-6.8E-04
522.0000	-7.4E-04
521.0000	-7.9E-04
520.0000	-7.8E-04
519.0000	-7.5E-04
518.0000	-7.4E-04
517.0000	-7.7E-04
516.0000	-6.8E-04
515.0000	-7E-04
514.0000	-6.6E-04
513.0000	-7.9E-04
512.0000	-7.9E-04
511.0000	-8.8E-04
510.0000	-8.2E-04
509.0000	-8.1E-04
508.0000	-7.6E-04
507.0000	-7.1E-04
506.0000	-6.9E-04
505.0000	-6.8E-04
504.0000	-6.9E-04
503.0000	-7.5E-04
502.0000	-8.3E-04
501.0000	-8.5E-04
500.0000	-8.3E-04
499.0000	-8.1E-04
498.0000	-7.6E-04
497.0000	-7.3E-04
496.0000	-7.3E-04
495.0000	-8E-04
494.0000	-8.3E-04
493.0000	-9.2E-04
492.0000	-9.3E-04
491.0000	-9.9E-04
490.0000	-8.8E-04
489.0000	-8.8E-04
488.0000	-8.3E-04
487.0000	-8.6E-04
486.0000	-8.3E-04
485.0000	-8.6E-04
484.0000	-9.4E-04
483.0000	-9.7E-04
482.0000	-9.9E-04
481.0000	-0.001
480.0000	-9.6E-04
479.0000	-9.6E-04
478.0000	-9.1E-04
477.0000	-9.5E-04
476.0000	-9.7E-04
475.0000	-0.00114
474.0000	-0.00114
473.0000	-0.00116
472.0000	-0.00107
471.0000	-0.00109
470.0000	-0.00109
469.0000	-0.00115
468.0000	-0.00126
467.0000	-0.00131
466.0000	-0.00138
465.0000	-0.00136
464.0000	-0.00135
463.0000	-0.00133
462.0000	-0.00136
461.0000	-0.00141
460.0000	-0.00145
459.0000	-0.00151
458.0000	-0.00158
457.0000	-0.0016
456.0000	-0.00159
455.0000	-0.00151
454.0000	-0.00156
453.0000	-0.00157
452.0000	-0.00171
451.0000	-0.0017
450.0000	-0.00177
449.0000	-0.0017
448.0000	-0.00166
447.0000	-0.00161
446.0000	-0.00161
445.0000	-0.00166
444.0000	-0.00167
443.0000	-0.00172
442.0000	-0.00172
441.0000	-0.00178
440.0000	-0.00171
439.0000	-0.00166
438.0000	-0.00166
437.0000	-0.00167
436.0000	-0.00167
435.0000	-0.00161
434.0000	-0.00154
433.0000	-0.00148
432.0000	-0.00146
431.0000	-0.0015
430.0000	-0.00151
429.0000	-0.00153
428.0000	-0.00148
427.0000	-0.00139
426.0000	-0.00138
425.0000	-0.00139
424.0000	-0.00144
423.0000	-0.00149
422.0000	-0.0015
421.0000	-0.00149
420.0000	-0.00135
419.0000	-0.00121
418.0000	-0.00108
417.0000	-0.00101
416.0000	-0.00106
415.0000	-0.00101
414.0000	-9.5E-04
413.0000	-7.3E-04
412.0000	-7.6E-04
411.0000	-6.6E-04
410.0000	-7.4E-04
409.0000	-7.1E-04
408.0000	-5.7E-04
407.0000	-5.2E-04
406.0000	-4.3E-04
405.0000	-2.8E-04
404.0000	-2.3E-04
403.0000	-1.8E-04
402.0000	-1.4E-04
401.0000	1E-04
400.0000	3.4E-04
399.0000	5.2E-04
398.0000	5.8E-04
397.0000	5.5E-04
396.0000	6.3E-04
395.0000	7.7E-04
394.0000	8.6E-04
393.0000	9.7E-04
392.0000	9.8E-04
391.0000	0.00116
390.0000	0.00131
389.0000	0.00147
388.0000	0.00162
387.0000	0.00169
386.0000	0.00174
385.0000	0.00177
384.0000	0.00187
383.0000	0.00208
382.0000	0.00235
381.0000	0.00258
380.0000	0.00267
379.0000	0.00284
378.0000	0.00302
377.0000	0.00327
376.0000	0.00343
375.0000	0.00367
374.0000	0.00386
373.0000	0.00398
372.0000	0.00411
371.0000	0.00421
370.0000	0.00468
369.0000	0.00507
368.0000	0.00547
367.0000	0.00563
366.0000	0.00589
365.0000	0.00614
364.0000	0.00649
363.0000	0.00665
362.0000	0.00692
361.0000	0.00731
360.0000	0.00764
359.0000	0.00806
358.0000	0.00837
357.0000	0.00879
356.0000	0.00922
355.0000	0.00979
354.0000	0.0103
353.0000	0.01076
352.0000	0.01133
351.0000	0.01179
350.0000	0.01239
349.0000	0.01289
348.0000	0.01361
347.0000	0.01417
346.0000	0.01484
345.0000	0.01558
344.0000	0.01639
343.0000	0.01713
342.0000	0.01799
341.0000	0.01858
340.0000	0.01992
339.0000	0.02051
338.0000	0.02132
337.0000	0.02211
336.0000	0.02301
335.0000	0.02402
334.0000	0.02494
333.0000	0.02595
332.0000	0.02673
331.0000	0.02752
330.0000	0.02827
329.0000	0.02917
328.0000	0.02987
327.0000	0.03095
326.0000	0.03157
325.0000	0.03243
324.0000	0.03293
323.0000	0.03359
322.0000	0.03424
321.0000	0.03478
320.0000	0.0355
319.0000	0.0359
318.0000	0.03657
317.0000	0.03704
316.0000	0.03762
315.0000	0.03807
314.0000	0.03874
313.0000	0.03932
312.0000	0.0399
311.0000	0.04059
310.0000	0.04129
309.0000	0.04216
308.0000	0.04284
307.0000	0.04374
306.0000	0.04476
305.0000	0.04585
304.0000	0.04706
303.0000	0.04802
302.0000	0.04924
301.0000	0.05042
300.0000	0.05184
299.0000	0.0532
298.0000	0.05467
297.0000	0.05616
296.0000	0.05739
295.0000	0.05861
294.0000	0.05967
293.0000	0.06053
292.0000	0.06137
291.0000	0.06201
290.0000	0.06246
289.0000	0.06264
288.0000	0.06271
287.0000	0.06267
286.0000	0.06252
285.0000	0.06241
284.0000	0.06239
283.0000	0.06229
282.0000	0.06229
281.0000	0.06234
280.0000	0.06233
279.0000	0.0624
278.0000	0.06248
277.0000	0.06271
276.0000	0.06294
275.0000	0.06311
274.0000	0.06341
273.0000	0.0638
272.0000	0.06415
271.0000	0.06451
270.0000	0.06478
269.0000	0.06508
268.0000	0.06542
267.0000	0.06579
266.0000	0.06608
265.0000	0.06631
264.0000	0.06656
263.0000	0.06692
262.0000	0.06726
261.0000	0.06768
260.0000	0.06803
259.0000	0.06849
258.0000	0.06895
257.0000	0.06952
256.0000	0.07006
255.0000	0.07065
254.0000	0.07119
253.0000	0.07191
252.0000	0.07274
251.0000	0.07364
250.0000	0.07456
249.0000	0.07548
248.0000	0.07639
247.0000	0.0772
246.0000	0.07792
245.0000	0.07868
244.0000	0.07939
243.0000	0.08016
242.0000	0.08099
241.0000	0.08174
240.0000	0.08257
239.0000	0.08343
238.0000	0.08444
237.0000	0.08558
236.0000	0.08674
235.0000	0.08821
234.0000	0.0899
233.0000	0.09217
232.0000	0.09469
231.0000	0.09746
230.0000	0.10035
229.0000	0.1039
228.0000	0.10806
227.0000	0.11289
226.0000	0.1182
225.0000	0.12407
224.0000	0.13053
223.0000	0.13727
222.0000	0.14448
221.0000	0.15206
220.0000	0.15998
219.0000	0.16847
218.0000	0.17719
217.0000	0.18607
216.0000	0.19476
215.0000	0.20325
214.0000	0.21156
213.0000	0.21972
212.0000	0.22754
211.0000	0.23474
210.0000	0.24144
209.0000	0.24764
208.0000	0.25345
207.0000	0.25858
206.0000	0.26283
205.0000	0.26666
204.0000	0.26953
203.0000	0.27174
202.0000	0.27241
201.0000	0.27151
200.0000	0.26902
199.0000	0.26571
198.0000	0.26197
197.0000	0.25873
196.0000	0.25551
195.0000	0.25165
194.0000	0.24913
193.0000	0.24581
192.0000	0.23985
191.0000	0.22769
190.0000	0.2095
