TITLE	
666.0000	0.14953
665.0000	0.15176
664.0000	0.15363
663.0000	0.15523
662.0000	0.15647
661.0000	0.15738
660.0000	0.15801
659.0000	0.15839
658.0000	0.1585
657.0000	0.15832
656.0000	0.15794
655.0000	0.1574
654.0000	0.1566
653.0000	0.15559
652.0000	0.15426
651.0000	0.15288
650.0000	0.15131
649.0000	0.1496
648.0000	0.1477
647.0000	0.14572
646.0000	0.14367
645.0000	0.14155
644.0000	0.1394
643.0000	0.13714
642.0000	0.13489
641.0000	0.13258
640.0000	0.13035
639.0000	0.12816
638.0000	0.12599
637.0000	0.12392
636.0000	0.12185
635.0000	0.11988
634.0000	0.11795
633.0000	0.11612
632.0000	0.1144
631.0000	0.1127
630.0000	0.11114
629.0000	0.10959
628.0000	0.10822
627.0000	0.10686
626.0000	0.10558
625.0000	0.10439
624.0000	0.10322
623.0000	0.10211
622.0000	0.10107
621.0000	0.10009
620.0000	0.09918
619.0000	0.09835
618.0000	0.0975
617.0000	0.0967
616.0000	0.0958
615.0000	0.09498
614.0000	0.09407
613.0000	0.09321
612.0000	0.09219
611.0000	0.09117
610.0000	0.09
609.0000	0.08884
608.0000	0.08761
607.0000	0.08629
606.0000	0.08496
605.0000	0.0835
604.0000	0.08209
603.0000	0.08058
602.0000	0.07911
601.0000	0.07754
600.0000	0.07592
599.0000	0.07432
598.0000	0.07266
597.0000	0.07097
596.0000	0.06927
595.0000	0.06757
594.0000	0.06591
593.0000	0.06419
592.0000	0.06259
591.0000	0.06094
590.0000	0.05936
589.0000	0.0578
588.0000	0.0563
587.0000	0.05484
586.0000	0.05334
585.0000	0.0519
584.0000	0.05042
583.0000	0.04904
582.0000	0.04769
581.0000	0.04641
580.0000	0.04514
579.0000	0.04395
578.0000	0.04276
577.0000	0.04165
576.0000	0.04059
575.0000	0.0396
574.0000	0.03863
573.0000	0.0377
572.0000	0.03676
571.0000	0.0359
570.0000	0.03499
569.0000	0.03407
568.0000	0.03324
567.0000	0.03249
566.0000	0.03175
565.0000	0.03097
564.0000	0.03024
563.0000	0.02962
562.0000	0.02898
561.0000	0.02839
560.0000	0.02769
559.0000	0.02711
558.0000	0.02648
557.0000	0.02589
556.0000	0.02528
555.0000	0.02475
554.0000	0.02419
553.0000	0.02372
552.0000	0.02323
551.0000	0.02278
550.0000	0.02235
549.0000	0.02194
548.0000	0.02146
547.0000	0.02105
546.0000	0.0206
545.0000	0.0202
544.0000	0.01982
543.0000	0.01941
542.0000	0.01913
541.0000	0.01877
540.0000	0.01852
539.0000	0.01828
538.0000	0.01802
537.0000	0.01777
536.0000	0.01744
535.0000	0.01717
534.0000	0.01689
533.0000	0.01665
532.0000	0.01644
531.0000	0.01627
530.0000	0.01613
529.0000	0.01601
528.0000	0.01587
527.0000	0.01582
526.0000	0.01567
525.0000	0.01555
524.0000	0.01539
523.0000	0.01522
522.0000	0.0151
521.0000	0.01502
520.0000	0.015
519.0000	0.01494
518.0000	0.01495
517.0000	0.01488
516.0000	0.01495
515.0000	0.01484
514.0000	0.01488
513.0000	0.01472
512.0000	0.0147
511.0000	0.01459
510.0000	0.0146
509.0000	0.01459
508.0000	0.01464
507.0000	0.01471
506.0000	0.01471
505.0000	0.01466
504.0000	0.01461
503.0000	0.01453
502.0000	0.01447
501.0000	0.01447
500.0000	0.0144
499.0000	0.01439
498.0000	0.01442
497.0000	0.01444
496.0000	0.01441
495.0000	0.01428
494.0000	0.01417
493.0000	0.01407
492.0000	0.014
491.0000	0.01389
490.0000	0.01387
489.0000	0.01385
488.0000	0.01382
487.0000	0.01369
486.0000	0.01356
485.0000	0.01345
484.0000	0.0133
483.0000	0.01325
482.0000	0.01314
481.0000	0.01307
480.0000	0.01301
479.0000	0.0129
478.0000	0.01281
477.0000	0.01264
476.0000	0.01251
475.0000	0.01235
474.0000	0.01227
473.0000	0.01217
472.0000	0.0121
471.0000	0.01203
470.0000	0.01194
469.0000	0.01187
468.0000	0.01165
467.0000	0.01153
466.0000	0.01134
465.0000	0.01125
464.0000	0.01112
463.0000	0.01102
462.0000	0.0109
461.0000	0.01079
460.0000	0.01068
459.0000	0.01056
458.0000	0.01043
457.0000	0.01035
456.0000	0.01028
455.0000	0.01024
454.0000	0.01007
453.0000	0.01001
452.0000	0.00979
451.0000	0.00975
450.0000	0.00961
449.0000	0.00965
448.0000	0.00956
447.0000	0.00953
446.0000	0.00941
445.0000	0.0093
444.0000	0.00916
443.0000	0.00911
442.0000	0.00903
441.0000	0.00896
440.0000	0.00896
439.0000	0.00896
438.0000	0.0089
437.0000	0.00889
436.0000	0.00879
435.0000	0.00878
434.0000	0.00875
433.0000	0.00876
432.0000	0.00874
431.0000	0.00871
430.0000	0.00868
429.0000	0.00861
428.0000	0.00863
427.0000	0.00868
426.0000	0.00869
425.0000	0.00868
424.0000	0.00864
423.0000	0.00863
422.0000	0.00857
421.0000	0.00855
420.0000	0.00867
419.0000	0.00869
418.0000	0.00878
417.0000	0.00877
416.0000	0.0088
415.0000	0.00883
414.0000	0.00896
413.0000	0.00909
412.0000	0.00914
411.0000	0.00926
410.0000	0.00934
409.0000	0.00943
408.0000	0.00971
407.0000	0.00984
406.0000	0.00995
405.0000	0.01003
404.0000	0.01014
403.0000	0.01025
402.0000	0.01042
401.0000	0.01075
400.0000	0.01104
399.0000	0.01136
398.0000	0.0114
397.0000	0.01143
396.0000	0.01153
395.0000	0.01172
394.0000	0.01189
393.0000	0.01204
392.0000	0.01208
391.0000	0.01225
390.0000	0.01232
389.0000	0.01252
388.0000	0.01258
387.0000	0.01276
386.0000	0.01288
385.0000	0.01305
384.0000	0.01316
383.0000	0.01329
382.0000	0.01343
381.0000	0.0136
380.0000	0.01378
379.0000	0.01389
378.0000	0.01409
377.0000	0.0144
376.0000	0.01465
375.0000	0.01485
374.0000	0.01505
373.0000	0.01522
372.0000	0.01534
371.0000	0.01553
370.0000	0.01597
369.0000	0.01645
368.0000	0.01692
367.0000	0.01723
366.0000	0.01756
365.0000	0.01789
364.0000	0.0183
363.0000	0.01856
362.0000	0.01896
361.0000	0.01941
360.0000	0.01993
359.0000	0.02039
358.0000	0.02102
357.0000	0.02161
356.0000	0.02217
355.0000	0.0228
354.0000	0.02352
353.0000	0.02425
352.0000	0.02499
351.0000	0.02554
350.0000	0.02646
349.0000	0.02734
348.0000	0.0284
347.0000	0.02927
346.0000	0.03016
345.0000	0.03133
344.0000	0.03243
343.0000	0.03373
342.0000	0.03501
341.0000	0.03624
340.0000	0.03859
339.0000	0.03986
338.0000	0.04133
337.0000	0.04301
336.0000	0.04476
335.0000	0.04662
334.0000	0.04817
333.0000	0.04976
332.0000	0.0513
331.0000	0.05286
330.0000	0.05423
329.0000	0.05553
328.0000	0.05675
327.0000	0.05806
326.0000	0.05897
325.0000	0.0599
324.0000	0.06056
323.0000	0.06139
322.0000	0.06216
321.0000	0.06293
320.0000	0.06376
319.0000	0.06426
318.0000	0.06507
317.0000	0.06593
316.0000	0.06694
315.0000	0.06786
314.0000	0.06883
313.0000	0.06999
312.0000	0.07122
311.0000	0.07279
310.0000	0.07458
309.0000	0.07692
308.0000	0.07942
307.0000	0.0825
306.0000	0.0859
305.0000	0.08983
304.0000	0.09416
303.0000	0.0986
302.0000	0.10338
301.0000	0.10859
300.0000	0.11385
299.0000	0.11916
298.0000	0.12421
297.0000	0.12919
296.0000	0.13369
295.0000	0.13758
294.0000	0.14065
293.0000	0.14292
292.0000	0.14431
291.0000	0.14449
290.0000	0.14371
289.0000	0.14193
288.0000	0.13971
287.0000	0.13706
286.0000	0.13417
285.0000	0.13119
284.0000	0.12836
283.0000	0.12556
282.0000	0.12293
281.0000	0.12025
280.0000	0.11759
279.0000	0.11507
278.0000	0.11274
277.0000	0.11069
276.0000	0.10873
275.0000	0.10691
274.0000	0.10519
273.0000	0.10371
272.0000	0.10249
271.0000	0.10135
270.0000	0.10023
269.0000	0.09925
268.0000	0.09823
267.0000	0.09735
266.0000	0.0964
265.0000	0.09565
264.0000	0.09512
263.0000	0.09457
262.0000	0.09421
261.0000	0.09411
260.0000	0.09425
259.0000	0.09472
258.0000	0.09528
257.0000	0.09597
256.0000	0.09685
255.0000	0.09795
254.0000	0.09934
253.0000	0.10121
252.0000	0.10328
251.0000	0.10558
250.0000	0.10788
249.0000	0.11011
248.0000	0.1121
247.0000	0.11357
246.0000	0.11447
245.0000	0.11499
244.0000	0.11503
243.0000	0.11483
242.0000	0.11434
241.0000	0.11367
240.0000	0.11301
239.0000	0.11228
238.0000	0.11168
237.0000	0.11136
236.0000	0.11113
235.0000	0.11119
234.0000	0.11136
233.0000	0.11191
232.0000	0.11296
231.0000	0.11445
230.0000	0.1162
229.0000	0.11847
228.0000	0.12114
227.0000	0.12435
226.0000	0.12798
225.0000	0.13187
224.0000	0.13612
223.0000	0.1407
222.0000	0.14589
221.0000	0.15139
220.0000	0.15702
219.0000	0.16304
218.0000	0.16921
217.0000	0.17564
216.0000	0.18191
215.0000	0.1879
214.0000	0.19386
213.0000	0.19972
212.0000	0.20539
211.0000	0.2105
210.0000	0.21564
209.0000	0.22037
208.0000	0.22469
207.0000	0.22864
206.0000	0.23214
205.0000	0.2352
204.0000	0.23766
203.0000	0.23955
202.0000	0.2401
201.0000	0.23901
200.0000	0.23686
199.0000	0.23446
198.0000	0.23225
197.0000	0.23083
196.0000	0.22914
195.0000	0.2282
194.0000	0.22745
193.0000	0.22774
192.0000	0.22569
191.0000	0.218
190.0000	0.20582
