TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/09/02
TIME	15:58:43
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.00775
MAXY	0.29726
MINY	0.00730
XYDATA
840.0000	0.00775
839.0000	0.0077
838.0000	0.00765
837.0000	0.00762
836.0000	0.00739
835.0000	0.0073
834.0000	0.00731
833.0000	0.00753
832.0000	0.00761
831.0000	0.00767
830.0000	0.0077
829.0000	0.0078
828.0000	0.00774
827.0000	0.00772
826.0000	0.00759
825.0000	0.00751
824.0000	0.00749
823.0000	0.00743
822.0000	0.00756
821.0000	0.0077
820.0000	0.00785
819.0000	0.0079
818.0000	0.00791
817.0000	0.00786
816.0000	0.00784
815.0000	0.0078
814.0000	0.00789
813.0000	0.00789
812.0000	0.00801
811.0000	0.00807
810.0000	0.00815
809.0000	0.00817
808.0000	0.00809
807.0000	0.00813
806.0000	0.00813
805.0000	0.0081
804.0000	0.00819
803.0000	0.00826
802.0000	0.00838
801.0000	0.0084
800.0000	0.00834
799.0000	0.00825
798.0000	0.00826
797.0000	0.00828
796.0000	0.00838
795.0000	0.00846
794.0000	0.00848
793.0000	0.00853
792.0000	0.00854
791.0000	0.00854
790.0000	0.00855
789.0000	0.00862
788.0000	0.00874
787.0000	0.00877
786.0000	0.00887
785.0000	0.00881
784.0000	0.00888
783.0000	0.00883
782.0000	0.00893
781.0000	0.009
780.0000	0.00904
779.0000	0.00901
778.0000	0.00902
777.0000	0.009
776.0000	0.00911
775.0000	0.00914
774.0000	0.00922
773.0000	0.00931
772.0000	0.0094
771.0000	0.00945
770.0000	0.00939
769.0000	0.00952
768.0000	0.00954
767.0000	0.00964
766.0000	0.00961
765.0000	0.00957
764.0000	0.00963
763.0000	0.0097
762.0000	0.00972
761.0000	0.00974
760.0000	0.00974
759.0000	0.00972
758.0000	0.00978
757.0000	0.00985
756.0000	0.00993
755.0000	0.01
754.0000	0.01001
753.0000	0.01016
752.0000	0.01028
751.0000	0.01036
750.0000	0.01035
749.0000	0.01038
748.0000	0.01041
747.0000	0.01047
746.0000	0.01056
745.0000	0.01058
744.0000	0.01068
743.0000	0.0107
742.0000	0.01079
741.0000	0.01088
740.0000	0.01084
739.0000	0.01083
738.0000	0.0109
737.0000	0.01103
736.0000	0.01114
735.0000	0.01121
734.0000	0.01128
733.0000	0.01137
732.0000	0.01143
731.0000	0.01152
730.0000	0.01169
729.0000	0.0119
728.0000	0.01201
727.0000	0.01212
726.0000	0.01223
725.0000	0.01248
724.0000	0.01266
723.0000	0.01295
722.0000	0.01312
721.0000	0.01329
720.0000	0.0135
719.0000	0.01378
718.0000	0.01412
717.0000	0.01447
716.0000	0.01492
715.0000	0.01535
714.0000	0.01581
713.0000	0.01628
712.0000	0.01683
711.0000	0.01751
710.0000	0.01827
709.0000	0.01908
708.0000	0.01999
707.0000	0.0209
706.0000	0.02198
705.0000	0.02322
704.0000	0.02456
703.0000	0.0262
702.0000	0.02791
701.0000	0.02982
700.0000	0.03189
699.0000	0.03427
698.0000	0.03688
697.0000	0.03982
696.0000	0.04298
695.0000	0.04649
694.0000	0.05039
693.0000	0.05472
692.0000	0.05949
691.0000	0.06473
690.0000	0.07049
689.0000	0.07683
688.0000	0.08367
687.0000	0.09109
686.0000	0.09914
685.0000	0.10781
684.0000	0.11698
683.0000	0.12668
682.0000	0.13688
681.0000	0.14753
680.0000	0.15855
679.0000	0.16973
678.0000	0.18099
677.0000	0.19206
676.0000	0.20292
675.0000	0.21343
674.0000	0.22352
673.0000	0.23298
672.0000	0.2419
671.0000	0.25004
670.0000	0.25747
669.0000	0.26388
668.0000	0.26949
667.0000	0.27429
666.0000	0.27832
665.0000	0.28163
664.0000	0.28414
663.0000	0.28602
662.0000	0.28734
661.0000	0.28806
660.0000	0.28829
659.0000	0.28803
658.0000	0.28734
657.0000	0.28639
656.0000	0.28497
655.0000	0.28319
654.0000	0.28098
653.0000	0.27848
