TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/29
TIME	14:21:45
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	-0.00785
MAXY	0.27662
MINY	-0.00808
XYDATA
840.0000	-0.00785
839.0000	-0.00786
838.0000	-0.00785
837.0000	-0.00771
836.0000	-0.00778
835.0000	-0.00797
834.0000	-0.00806
833.0000	-0.00808
832.0000	-0.008
831.0000	-0.00799
830.0000	-0.00787
829.0000	-0.00778
828.0000	-0.00783
827.0000	-0.00787
826.0000	-0.00783
825.0000	-0.00785
824.0000	-0.00791
823.0000	-0.00791
822.0000	-0.00786
821.0000	-0.00771
820.0000	-0.00766
819.0000	-0.00768
818.0000	-0.00781
817.0000	-0.00791
816.0000	-0.00788
815.0000	-0.00791
814.0000	-0.00789
813.0000	-0.00782
812.0000	-0.00786
811.0000	-0.0079
810.0000	-0.00779
809.0000	-0.00773
808.0000	-0.00769
807.0000	-0.00774
806.0000	-0.00764
805.0000	-0.00754
804.0000	-0.00751
803.0000	-0.00762
802.0000	-0.00766
801.0000	-0.0076
800.0000	-0.00751
799.0000	-0.00759
798.0000	-0.0076
797.0000	-0.00765
796.0000	-0.00758
795.0000	-0.00758
794.0000	-0.00754
793.0000	-0.00759
792.0000	-0.00756
791.0000	-0.0075
790.0000	-0.00742
789.0000	-0.00746
788.0000	-0.00742
787.0000	-0.00749
786.0000	-0.00736
785.0000	-0.00731
784.0000	-0.0072
783.0000	-0.0072
782.0000	-0.00722
781.0000	-0.00718
780.0000	-0.00711
779.0000	-0.00709
778.0000	-0.00712
777.0000	-0.00705
776.0000	-0.00713
775.0000	-0.00719
774.0000	-0.00717
773.0000	-0.00716
772.0000	-0.00709
771.0000	-0.00714
770.0000	-0.0071
769.0000	-0.00717
768.0000	-0.00719
767.0000	-0.00719
766.0000	-0.00713
765.0000	-0.00707
764.0000	-0.00698
763.0000	-0.00696
762.0000	-0.00692
761.0000	-0.00687
760.0000	-0.00677
759.0000	-0.00674
758.0000	-0.00674
757.0000	-0.00675
756.0000	-0.00673
755.0000	-0.00664
754.0000	-0.00651
753.0000	-0.00653
752.0000	-0.00646
751.0000	-0.00656
750.0000	-0.00654
749.0000	-0.0066
748.0000	-0.00653
747.0000	-0.00646
746.0000	-0.0064
745.0000	-0.00628
744.0000	-0.00617
743.0000	-0.00617
742.0000	-0.00613
741.0000	-0.00611
740.0000	-0.0061
739.0000	-0.00598
738.0000	-0.00581
737.0000	-0.00569
736.0000	-0.00571
735.0000	-0.00556
734.0000	-0.00548
733.0000	-0.00533
732.0000	-0.00522
731.0000	-0.00514
730.0000	-0.00515
729.0000	-0.00508
728.0000	-0.00502
727.0000	-0.00482
726.0000	-0.00464
725.0000	-0.00448
724.0000	-0.00431
723.0000	-0.00417
722.0000	-0.00394
721.0000	-0.00366
720.0000	-0.00329
719.0000	-0.00298
718.0000	-0.00263
717.0000	-0.00225
716.0000	-0.00186
715.0000	-0.00145
714.0000	-9.9E-04
713.0000	-4.4E-04
712.0000	1.7E-04
711.0000	8.5E-04
710.0000	0.00156
709.0000	0.00234
708.0000	0.00327
707.0000	0.00432
706.0000	0.00548
705.0000	0.00678
704.0000	0.00823
703.0000	0.00986
702.0000	0.01163
701.0000	0.01361
700.0000	0.01585
699.0000	0.01838
698.0000	0.02113
697.0000	0.02422
696.0000	0.02754
695.0000	0.0312
694.0000	0.03522
693.0000	0.03964
692.0000	0.04455
691.0000	0.04991
690.0000	0.05588
689.0000	0.06235
688.0000	0.06935
687.0000	0.07707
686.0000	0.08536
685.0000	0.09429
684.0000	0.1037
683.0000	0.11374
682.0000	0.12425
681.0000	0.13519
680.0000	0.14653
679.0000	0.15811
678.0000	0.16971
677.0000	0.18107
676.0000	0.19211
675.0000	0.2028
674.0000	0.21308
673.0000	0.22268
672.0000	0.23164
671.0000	0.23973
670.0000	0.24714
669.0000	0.25357
668.0000	0.25921
667.0000	0.26397
