TITLE	
665.0000	0.80584
664.0000	0.80812
663.0000	0.80823
662.0000	0.8063
661.0000	0.80277
660.0000	0.79769
659.0000	0.79143
658.0000	0.78409
657.0000	0.77572
656.0000	0.76657
655.0000	0.75654
654.0000	0.74586
653.0000	0.73451
652.0000	0.72251
651.0000	0.71007
650.0000	0.69714
649.0000	0.68391
648.0000	0.67026
647.0000	0.65654
646.0000	0.64263
645.0000	0.62882
644.0000	0.6151
643.0000	0.60152
642.0000	0.58823
641.0000	0.57526
640.0000	0.56277
639.0000	0.55086
638.0000	0.53953
637.0000	0.52884
636.0000	0.51871
635.0000	0.50929
634.0000	0.50048
633.0000	0.49231
632.0000	0.48483
631.0000	0.47795
630.0000	0.47175
629.0000	0.46615
628.0000	0.46119
627.0000	0.45683
626.0000	0.45299
625.0000	0.44964
624.0000	0.44672
623.0000	0.44426
622.0000	0.44205
621.0000	0.44018
620.0000	0.43843
619.0000	0.43677
618.0000	0.43508
617.0000	0.43333
616.0000	0.43138
615.0000	0.42914
614.0000	0.42648
613.0000	0.42348
612.0000	0.41992
611.0000	0.41584
610.0000	0.41113
609.0000	0.40592
608.0000	0.40004
607.0000	0.39359
606.0000	0.38659
605.0000	0.37899
604.0000	0.37105
603.0000	0.36265
602.0000	0.35404
601.0000	0.34505
600.0000	0.33588
599.0000	0.32654
598.0000	0.31709
597.0000	0.30759
596.0000	0.29806
595.0000	0.28864
594.0000	0.27939
593.0000	0.27023
592.0000	0.26134
591.0000	0.25253
590.0000	0.244
589.0000	0.23565
588.0000	0.22761
587.0000	0.21983
586.0000	0.21225
585.0000	0.20492
584.0000	0.19771
583.0000	0.19088
582.0000	0.1843
581.0000	0.17807
580.0000	0.17203
579.0000	0.16631
578.0000	0.16078
577.0000	0.15555
576.0000	0.15052
575.0000	0.1458
574.0000	0.14125
573.0000	0.13691
572.0000	0.13269
571.0000	0.12866
570.0000	0.12474
569.0000	0.12091
568.0000	0.11726
567.0000	0.11375
566.0000	0.11033
565.0000	0.10697
564.0000	0.10373
563.0000	0.10065
562.0000	0.0976
561.0000	0.09466
560.0000	0.09164
559.0000	0.08871
558.0000	0.08582
557.0000	0.08303
556.0000	0.08022
555.0000	0.07757
554.0000	0.07487
553.0000	0.07237
552.0000	0.06985
551.0000	0.06745
550.0000	0.06508
549.0000	0.0628
548.0000	0.06056
547.0000	0.0584
546.0000	0.05629
545.0000	0.0543
544.0000	0.05241
543.0000	0.05059
542.0000	0.04895
541.0000	0.04728
540.0000	0.04575
539.0000	0.04431
538.0000	0.04294
537.0000	0.04162
536.0000	0.04032
535.0000	0.03914
534.0000	0.03805
533.0000	0.03703
532.0000	0.03606
531.0000	0.03512
530.0000	0.03426
529.0000	0.03353
528.0000	0.03283
527.0000	0.03222
526.0000	0.03163
525.0000	0.03106
524.0000	0.03057
523.0000	0.03002
522.0000	0.02953
521.0000	0.02913
520.0000	0.02879
519.0000	0.02854
518.0000	0.02835
517.0000	0.02807
516.0000	0.02798
515.0000	0.02778
514.0000	0.02771
513.0000	0.02751
512.0000	0.02738
511.0000	0.02722
510.0000	0.02716
509.0000	0.0271
508.0000	0.02712
507.0000	0.02714
506.0000	0.0271
505.0000	0.02704
504.0000	0.02698
503.0000	0.0269
502.0000	0.02674
501.0000	0.02656
500.0000	0.02637
499.0000	0.02621
498.0000	0.02607
497.0000	0.02586
496.0000	0.02567
495.0000	0.02537
494.0000	0.025
493.0000	0.02454
492.0000	0.02418
491.0000	0.02379
490.0000	0.02343
489.0000	0.02301
488.0000	0.02261
487.0000	0.02216
486.0000	0.02176
485.0000	0.02122
484.0000	0.02067
483.0000	0.02012
482.0000	0.01962
481.0000	0.01909
480.0000	0.01859
479.0000	0.01805
478.0000	0.01762
477.0000	0.01708
476.0000	0.01655
475.0000	0.01587
474.0000	0.01532
473.0000	0.01483
472.0000	0.01444
471.0000	0.01402
470.0000	0.01353
469.0000	0.01301
468.0000	0.01245
467.0000	0.01198
466.0000	0.01141
465.0000	0.01089
464.0000	0.01041
463.0000	0.00999
462.0000	0.00948
461.0000	0.00898
460.0000	0.00849
459.0000	0.00795
458.0000	0.00744
457.0000	0.0069
456.0000	0.00647
455.0000	0.00603
454.0000	0.00553
453.0000	0.00502
452.0000	0.0045
451.0000	0.0041
450.0000	0.00368
449.0000	0.00327
448.0000	0.00281
447.0000	0.00238
446.0000	0.00196
445.0000	0.00152
444.0000	0.00113
443.0000	7.3E-04
442.0000	3.6E-04
441.0000	3E-05
440.0000	-3E-04
439.0000	-5.7E-04
438.0000	-9.7E-04
437.0000	-0.00125
436.0000	-0.0016
435.0000	-0.00178
434.0000	-0.00202
433.0000	-0.00216
432.0000	-0.00243
431.0000	-0.00274
430.0000	-0.00307
429.0000	-0.0033
428.0000	-0.0035
427.0000	-0.00368
426.0000	-0.00386
425.0000	-0.00396
424.0000	-0.00412
423.0000	-0.0043
422.0000	-0.00451
421.0000	-0.00466
420.0000	-0.00475
419.0000	-0.00469
418.0000	-0.00466
417.0000	-0.00469
416.0000	-0.00467
415.0000	-0.00455
414.0000	-0.00434
413.0000	-0.00408
412.0000	-0.00394
411.0000	-0.00365
410.0000	-0.00344
409.0000	-0.00303
408.0000	-0.00248
407.0000	-0.00197
406.0000	-0.00149
405.0000	-0.001
404.0000	-5.2E-04
403.0000	-1E-04
402.0000	2.9E-04
401.0000	8.9E-04
400.0000	0.00144
399.0000	0.00203
398.0000	0.0024
397.0000	0.00255
396.0000	0.00274
395.0000	0.00295
394.0000	0.00312
393.0000	0.00312
392.0000	0.00306
391.0000	0.00301
390.0000	0.00297
389.0000	0.00293
388.0000	0.00276
387.0000	0.00272
386.0000	0.00246
385.0000	0.00238
384.0000	0.00221
383.0000	0.00221
382.0000	0.00211
381.0000	0.00205
380.0000	0.00199
379.0000	0.00204
378.0000	0.00205
377.0000	0.00207
376.0000	0.00198
375.0000	0.00205
374.0000	0.00211
373.0000	0.00211
372.0000	0.00211
371.0000	0.00215
370.0000	0.00253
369.0000	0.00291
368.0000	0.00317
367.0000	0.00326
366.0000	0.00344
365.0000	0.00361
364.0000	0.00403
363.0000	0.00428
362.0000	0.00473
361.0000	0.00535
360.0000	0.00618
359.0000	0.00686
358.0000	0.00748
357.0000	0.00823
356.0000	0.009
355.0000	0.01
354.0000	0.01105
353.0000	0.01211
352.0000	0.01315
351.0000	0.0141
350.0000	0.01539
349.0000	0.01667
348.0000	0.01822
347.0000	0.01985
346.0000	0.02154
345.0000	0.02348
344.0000	0.02572
343.0000	0.02813
342.0000	0.03087
341.0000	0.03375
340.0000	0.03836
339.0000	0.04123
338.0000	0.04498
337.0000	0.04954
336.0000	0.05419
335.0000	0.05898
334.0000	0.06354
333.0000	0.06824
332.0000	0.07257
331.0000	0.07671
330.0000	0.08027
329.0000	0.08344
328.0000	0.08592
327.0000	0.08816
326.0000	0.08975
325.0000	0.0913
324.0000	0.09247
323.0000	0.0936
322.0000	0.09486
321.0000	0.09629
320.0000	0.09809
319.0000	0.09967
318.0000	0.10162
317.0000	0.10374
316.0000	0.1065
315.0000	0.10924
314.0000	0.11274
313.0000	0.11697
312.0000	0.12222
311.0000	0.12902
310.0000	0.13727
309.0000	0.14763
308.0000	0.15985
307.0000	0.17444
306.0000	0.19083
305.0000	0.2093
304.0000	0.22953
303.0000	0.251
302.0000	0.27393
301.0000	0.29774
300.0000	0.32248
299.0000	0.34687
298.0000	0.37049
297.0000	0.39237
296.0000	0.4117
295.0000	0.42777
294.0000	0.43969
293.0000	0.44691
292.0000	0.44891
291.0000	0.44569
290.0000	0.43746
289.0000	0.42549
288.0000	0.41092
287.0000	0.39501
286.0000	0.3784
285.0000	0.36158
284.0000	0.3452
283.0000	0.32899
282.0000	0.31335
281.0000	0.29789
280.0000	0.28274
279.0000	0.26825
278.0000	0.25451
277.0000	0.24166
276.0000	0.22971
275.0000	0.2187
274.0000	0.20865
273.0000	0.19954
272.0000	0.19113
271.0000	0.18333
270.0000	0.17573
269.0000	0.16833
268.0000	0.16104
267.0000	0.15419
266.0000	0.14772
265.0000	0.14202
264.0000	0.13725
263.0000	0.13349
262.0000	0.1307
261.0000	0.12913
260.0000	0.12854
259.0000	0.12913
258.0000	0.13064
257.0000	0.13319
256.0000	0.13702
255.0000	0.14193
254.0000	0.14835
253.0000	0.15612
252.0000	0.16517
251.0000	0.17507
250.0000	0.18499
249.0000	0.19393
248.0000	0.20088
247.0000	0.20523
246.0000	0.20627
245.0000	0.20426
244.0000	0.19984
243.0000	0.19363
242.0000	0.18638
241.0000	0.17835
240.0000	0.16998
239.0000	0.16148
238.0000	0.15337
237.0000	0.14563
236.0000	0.13838
235.0000	0.13176
234.0000	0.12602
233.0000	0.12121
232.0000	0.11747
231.0000	0.11466
230.0000	0.11255
229.0000	0.11099
228.0000	0.10983
227.0000	0.10895
226.0000	0.10842
225.0000	0.10825
224.0000	0.10859
223.0000	0.10938
222.0000	0.11084
221.0000	0.1128
220.0000	0.11522
219.0000	0.1181
218.0000	0.12118
217.0000	0.12462
216.0000	0.1279
215.0000	0.13123
214.0000	0.13443
213.0000	0.13818
212.0000	0.142
211.0000	0.14592
210.0000	0.15014
209.0000	0.15443
208.0000	0.15903
207.0000	0.16392
206.0000	0.16887
205.0000	0.17403
204.0000	0.17886
203.0000	0.18316
202.0000	0.18684
201.0000	0.18928
200.0000	0.19114
199.0000	0.1927
198.0000	0.1947
197.0000	0.19703
196.0000	0.2003
195.0000	0.20412
194.0000	0.20914
193.0000	0.21452
192.0000	0.21722
191.0000	0.21822
190.0000	0.2131
