TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/09/02
TIME	19:55:26
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.01274
MAXY	1.05550
MINY	0.00820
XYDATA
652.0000	0.93242
651.0000	0.91589
650.0000	0.89879
649.0000	0.88136
648.0000	0.86364
647.0000	0.8457
646.0000	0.82763
645.0000	0.8097
644.0000	0.79202
643.0000	0.77469
642.0000	0.75781
641.0000	0.74145
640.0000	0.72583
639.0000	0.71097
638.0000	0.69694
637.0000	0.68369
636.0000	0.67134
635.0000	0.65984
634.0000	0.64915
633.0000	0.63935
632.0000	0.63041
631.0000	0.6224
630.0000	0.61524
629.0000	0.60892
628.0000	0.60341
627.0000	0.59877
626.0000	0.59486
625.0000	0.59162
624.0000	0.58896
623.0000	0.58689
622.0000	0.58515
621.0000	0.58366
620.0000	0.58237
619.0000	0.58121
618.0000	0.58
617.0000	0.57849
616.0000	0.57669
615.0000	0.57447
614.0000	0.57173
613.0000	0.56838
612.0000	0.56427
611.0000	0.55937
610.0000	0.55367
609.0000	0.54709
608.0000	0.53973
607.0000	0.53146
606.0000	0.52235
605.0000	0.51251
604.0000	0.502
603.0000	0.49088
602.0000	0.47919
601.0000	0.4672
600.0000	0.45488
599.0000	0.44238
598.0000	0.42984
597.0000	0.41721
596.0000	0.40469
595.0000	0.39221
594.0000	0.37992
593.0000	0.36787
592.0000	0.35603
591.0000	0.34441
590.0000	0.33309
589.0000	0.32209
588.0000	0.31148
587.0000	0.30108
586.0000	0.29108
585.0000	0.28148
584.0000	0.27222
583.0000	0.26338
582.0000	0.25482
581.0000	0.24666
580.0000	0.23879
579.0000	0.23129
578.0000	0.22411
577.0000	0.21725
576.0000	0.21068
575.0000	0.2044
574.0000	0.19836
573.0000	0.19257
572.0000	0.18709
571.0000	0.18188
570.0000	0.17688
569.0000	0.17204
568.0000	0.1673
567.0000	0.16271
566.0000	0.15824
565.0000	0.15388
564.0000	0.14964
563.0000	0.14549
562.0000	0.14134
561.0000	0.13733
560.0000	0.1334
559.0000	0.12947
558.0000	0.1257
557.0000	0.12191
556.0000	0.11822
555.0000	0.11459
554.0000	0.11103
553.0000	0.10755
552.0000	0.10417
551.0000	0.10078
550.0000	0.09749
549.0000	0.09434
548.0000	0.09128
547.0000	0.08842
546.0000	0.08562
545.0000	0.08292
544.0000	0.08037
543.0000	0.07793
542.0000	0.07561
541.0000	0.07335
540.0000	0.07116
539.0000	0.06908
