 ,Area,Mean,Min,Max,Radius-1,Radius nm,Raduis A
1,77.641,87.713,0,255,4.97130746114095,0.20115432566114,2.0115432566114
2,130.69,82.093,0,255,6.44979992134327,0.155043569133186,1.55043569133186
3,38.003,95.503,0,255,3.4780354518956,0.287518633386839,2.87518633386839
4,275.642,76.981,0,255,9.36694046353837,0.10675844518203,1.0675844518203
5,340.771,75.76,0,255,10.4149305434427,0.09601600277878,0.960160027787801
6,340.771,75.76,0,255,10.4149305434427,0.09601600277878,0.960160027787801
