TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/31
TIME	14:20:59
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.00813
MAXY	0.47388
MINY	0.00801
XYDATA
840.0000	0.00813
839.0000	0.00809
838.0000	0.00806
837.0000	0.00801
836.0000	0.00806
835.0000	0.00818
834.0000	0.00827
833.0000	0.00834
832.0000	0.00837
831.0000	0.00836
830.0000	0.00838
829.0000	0.00841
828.0000	0.00847
827.0000	0.00853
826.0000	0.0086
825.0000	0.00863
824.0000	0.00868
823.0000	0.00864
822.0000	0.00858
821.0000	0.00868
820.0000	0.0087
819.0000	0.00877
818.0000	0.00883
817.0000	0.0089
816.0000	0.00896
815.0000	0.00901
814.0000	0.00907
813.0000	0.00892
812.0000	0.0089
811.0000	0.00889
810.0000	0.00893
809.0000	0.00911
808.0000	0.00925
807.0000	0.00935
806.0000	0.00942
805.0000	0.00943
804.0000	0.00946
803.0000	0.00948
802.0000	0.0095
801.0000	0.00955
800.0000	0.00965
799.0000	0.00969
798.0000	0.00975
797.0000	0.00969
796.0000	0.00956
795.0000	0.00956
794.0000	0.00962
793.0000	0.00981
792.0000	0.00977
791.0000	0.00979
790.0000	0.00983
789.0000	0.00983
788.0000	0.00983
787.0000	0.00978
786.0000	0.00991
785.0000	0.01007
784.0000	0.0102
783.0000	0.01019
782.0000	0.01022
781.0000	0.01023
780.0000	0.01026
779.0000	0.01019
778.0000	0.01028
777.0000	0.01034
776.0000	0.01033
775.0000	0.01033
774.0000	0.01029
773.0000	0.01041
772.0000	0.0104
771.0000	0.01049
770.0000	0.01046
769.0000	0.01042
768.0000	0.01041
767.0000	0.01049
766.0000	0.0106
765.0000	0.01064
764.0000	0.01059
763.0000	0.01069
762.0000	0.01079
761.0000	0.01085
760.0000	0.01094
759.0000	0.01097
758.0000	0.01101
757.0000	0.01102
756.0000	0.01108
755.0000	0.01113
754.0000	0.01123
753.0000	0.01135
752.0000	0.01138
751.0000	0.01147
750.0000	0.01155
749.0000	0.01159
748.0000	0.01158
747.0000	0.01164
746.0000	0.01166
745.0000	0.01173
744.0000	0.01179
743.0000	0.01193
742.0000	0.01207
741.0000	0.01209
740.0000	0.01219
739.0000	0.01229
738.0000	0.01242
737.0000	0.0125
736.0000	0.01265
735.0000	0.01272
734.0000	0.01277
733.0000	0.01296
732.0000	0.01316
731.0000	0.0134
730.0000	0.01355
729.0000	0.01367
728.0000	0.01388
727.0000	0.01407
726.0000	0.01432
725.0000	0.01457
724.0000	0.01483
723.0000	0.01507
722.0000	0.01539
721.0000	0.0158
720.0000	0.01624
719.0000	0.01665
718.0000	0.01716
717.0000	0.01781
716.0000	0.01847
715.0000	0.01923
714.0000	0.01995
713.0000	0.0208
712.0000	0.02171
711.0000	0.02274
710.0000	0.02394
709.0000	0.02523
708.0000	0.02673
707.0000	0.02829
706.0000	0.03007
705.0000	0.03207
704.0000	0.03435
703.0000	0.03705
702.0000	0.03996
701.0000	0.04312
700.0000	0.04667
699.0000	0.05067
698.0000	0.05508
697.0000	0.06006
696.0000	0.06559
695.0000	0.07172
694.0000	0.07845
693.0000	0.08586
692.0000	0.09403
691.0000	0.10302
690.0000	0.1129
689.0000	0.12371
688.0000	0.1355
687.0000	0.14827
686.0000	0.16208
685.0000	0.17692
684.0000	0.19271
683.0000	0.20935
682.0000	0.22677
681.0000	0.24491
680.0000	0.26364
679.0000	0.28275
678.0000	0.30192
677.0000	0.32086
676.0000	0.33937
675.0000	0.35717
674.0000	0.37417
673.0000	0.39009
672.0000	0.40483
671.0000	0.41822
670.0000	0.43015
669.0000	0.44056
668.0000	0.44943
667.0000	0.45669
666.0000	0.46259
665.0000	0.46712
664.0000	0.47042
663.0000	0.47253
662.0000	0.47366
661.0000	0.47388
660.0000	0.47322
659.0000	0.47187
658.0000	0.4697
657.0000	0.46699
656.0000	0.4637
655.0000	0.45983
654.0000	0.4555
653.0000	0.45062
