TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/31
TIME	14:07:19
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.01800
MAXY	0.67409
MINY	0.01759
XYDATA
840.0000	0.018
839.0000	0.01791
838.0000	0.01778
837.0000	0.01776
836.0000	0.01765
835.0000	0.01761
834.0000	0.01759
833.0000	0.01773
832.0000	0.01775
831.0000	0.01787
830.0000	0.01785
829.0000	0.01785
828.0000	0.01784
827.0000	0.0178
826.0000	0.01778
825.0000	0.01785
824.0000	0.01784
823.0000	0.01788
822.0000	0.01777
821.0000	0.01787
820.0000	0.01778
819.0000	0.01774
818.0000	0.01777
817.0000	0.01791
816.0000	0.01803
815.0000	0.01815
814.0000	0.01802
813.0000	0.01785
812.0000	0.01779
811.0000	0.01784
810.0000	0.01795
809.0000	0.01806
808.0000	0.01819
807.0000	0.01825
806.0000	0.01834
805.0000	0.0184
804.0000	0.01842
803.0000	0.01845
802.0000	0.01845
801.0000	0.01852
800.0000	0.01858
799.0000	0.01855
798.0000	0.01864
797.0000	0.01872
796.0000	0.01881
795.0000	0.01885
794.0000	0.01888
793.0000	0.01893
792.0000	0.01895
791.0000	0.01896
790.0000	0.01902
789.0000	0.01908
788.0000	0.01904
787.0000	0.01912
786.0000	0.01919
785.0000	0.01937
784.0000	0.0194
783.0000	0.0194
782.0000	0.01944
781.0000	0.01945
780.0000	0.01952
779.0000	0.01949
778.0000	0.01955
777.0000	0.01954
776.0000	0.0196
775.0000	0.01962
774.0000	0.01961
773.0000	0.01961
772.0000	0.01961
771.0000	0.01961
770.0000	0.01957
769.0000	0.0195
768.0000	0.01946
767.0000	0.01957
766.0000	0.01963
765.0000	0.01969
764.0000	0.01965
763.0000	0.01971
762.0000	0.0198
761.0000	0.01987
760.0000	0.01996
759.0000	0.01996
758.0000	0.02004
757.0000	0.02007
756.0000	0.02011
755.0000	0.02011
754.0000	0.02017
753.0000	0.02027
752.0000	0.02035
751.0000	0.02043
750.0000	0.02043
749.0000	0.02045
748.0000	0.02046
747.0000	0.02054
746.0000	0.0206
745.0000	0.02067
744.0000	0.02074
743.0000	0.0209
742.0000	0.02105
741.0000	0.0211
740.0000	0.02107
739.0000	0.02105
738.0000	0.02109
737.0000	0.02116
736.0000	0.02132
735.0000	0.02157
734.0000	0.02174
733.0000	0.02204
732.0000	0.02224
731.0000	0.0225
730.0000	0.02271
729.0000	0.02293
728.0000	0.02316
727.0000	0.02341
726.0000	0.02378
725.0000	0.02413
724.0000	0.02454
723.0000	0.025
722.0000	0.02552
721.0000	0.02609
720.0000	0.02667
719.0000	0.0273
718.0000	0.028
717.0000	0.02886
716.0000	0.02981
715.0000	0.03092
714.0000	0.03211
713.0000	0.03337
712.0000	0.03473
711.0000	0.03624
710.0000	0.03801
709.0000	0.03989
708.0000	0.04208
707.0000	0.0444
706.0000	0.04713
705.0000	0.05012
704.0000	0.05353
703.0000	0.05736
702.0000	0.06158
701.0000	0.06628
700.0000	0.07156
699.0000	0.07748
698.0000	0.08404
697.0000	0.09133
696.0000	0.0994
695.0000	0.10836
694.0000	0.11825
693.0000	0.12917
692.0000	0.1412
691.0000	0.15445
690.0000	0.16898
689.0000	0.18491
688.0000	0.2023
687.0000	0.22115
686.0000	0.24146
685.0000	0.26326
684.0000	0.28645
683.0000	0.31084
682.0000	0.33628
681.0000	0.36272
680.0000	0.39001
679.0000	0.41777
678.0000	0.44553
677.0000	0.47276
676.0000	0.4993
675.0000	0.52475
674.0000	0.54898
673.0000	0.57142
672.0000	0.59198
671.0000	0.61024
670.0000	0.62621
669.0000	0.63979
668.0000	0.65101
667.0000	0.6598
666.0000	0.66633
665.0000	0.67079
664.0000	0.67334
663.0000	0.67409
662.0000	0.6733
661.0000	0.67119
660.0000	0.6679
659.0000	0.66358
658.0000	0.65836
657.0000	0.65235
656.0000	0.64563
655.0000	0.63826
654.0000	0.63028
653.0000	0.62181
