TITLE	
652.0000	0.7288
651.0000	0.71682
650.0000	0.70434
649.0000	0.69153
648.0000	0.67837
647.0000	0.66503
646.0000	0.6516
645.0000	0.63812
644.0000	0.62463
643.0000	0.61134
642.0000	0.59837
641.0000	0.58583
640.0000	0.57367
639.0000	0.56207
638.0000	0.55096
637.0000	0.54046
636.0000	0.53057
635.0000	0.52131
634.0000	0.5127
633.0000	0.50474
632.0000	0.49747
631.0000	0.49079
630.0000	0.48472
629.0000	0.47933
628.0000	0.47452
627.0000	0.47029
626.0000	0.46655
625.0000	0.46335
624.0000	0.46061
623.0000	0.45829
622.0000	0.45627
621.0000	0.45449
620.0000	0.4529
619.0000	0.45138
618.0000	0.44985
617.0000	0.44829
616.0000	0.44648
615.0000	0.44439
614.0000	0.442
613.0000	0.43913
612.0000	0.43578
611.0000	0.43184
610.0000	0.42738
609.0000	0.42229
608.0000	0.4166
607.0000	0.41037
606.0000	0.40364
605.0000	0.39633
604.0000	0.38849
603.0000	0.38023
602.0000	0.37161
601.0000	0.36277
600.0000	0.3537
599.0000	0.34449
598.0000	0.33513
597.0000	0.32576
596.0000	0.31636
595.0000	0.30703
594.0000	0.29773
593.0000	0.28868
592.0000	0.2797
591.0000	0.27103
590.0000	0.26257
589.0000	0.25425
588.0000	0.24626
587.0000	0.23845
586.0000	0.23093
585.0000	0.22364
584.0000	0.21659
583.0000	0.20975
582.0000	0.20322
581.0000	0.19697
580.0000	0.19102
579.0000	0.18528
578.0000	0.17982
577.0000	0.17466
576.0000	0.16966
575.0000	0.16498
574.0000	0.16045
573.0000	0.15609
572.0000	0.15201
571.0000	0.14802
570.0000	0.14413
569.0000	0.14031
568.0000	0.13671
567.0000	0.13327
566.0000	0.12993
565.0000	0.12665
564.0000	0.1235
563.0000	0.12045
562.0000	0.1175
561.0000	0.11459
560.0000	0.11171
559.0000	0.10885
558.0000	0.10601
557.0000	0.1032
556.0000	0.10043
555.0000	0.09773
554.0000	0.09517
553.0000	0.09264
552.0000	0.09029
551.0000	0.0879
550.0000	0.08559
549.0000	0.0834
548.0000	0.08123
547.0000	0.07912
546.0000	0.07706
545.0000	0.0751
544.0000	0.07325
543.0000	0.07148
542.0000	0.06975
541.0000	0.06817
540.0000	0.06669
539.0000	0.06538
538.0000	0.06403
537.0000	0.06274
536.0000	0.06152
535.0000	0.06028
534.0000	0.0592
533.0000	0.05814
532.0000	0.05728
531.0000	0.05643
530.0000	0.05561
529.0000	0.05491
528.0000	0.05425
527.0000	0.05363
526.0000	0.05299
525.0000	0.05244
524.0000	0.05187
523.0000	0.05135
522.0000	0.05092
521.0000	0.0506
520.0000	0.05022
519.0000	0.05002
518.0000	0.04989
517.0000	0.04969
516.0000	0.04952
515.0000	0.04936
514.0000	0.04924
513.0000	0.04898
512.0000	0.04889
511.0000	0.04884
510.0000	0.04884
509.0000	0.04889
508.0000	0.04882
507.0000	0.04883
506.0000	0.0488
505.0000	0.04876
504.0000	0.04867
503.0000	0.04853
502.0000	0.0484
501.0000	0.04832
500.0000	0.0482
499.0000	0.04811
498.0000	0.04803
497.0000	0.04786
496.0000	0.04763
495.0000	0.04732
494.0000	0.04704
493.0000	0.04666
492.0000	0.04626
491.0000	0.04592
490.0000	0.04561
489.0000	0.04525
488.0000	0.04486
487.0000	0.04441
486.0000	0.04402
485.0000	0.04352
484.0000	0.04302
483.0000	0.04251
482.0000	0.04205
481.0000	0.04159
480.0000	0.04114
479.0000	0.04062
478.0000	0.04009
477.0000	0.03957
476.0000	0.0391
475.0000	0.0386
474.0000	0.03811
473.0000	0.03764
472.0000	0.03721
471.0000	0.03679
470.0000	0.03634
469.0000	0.03581
468.0000	0.03532
467.0000	0.03482
466.0000	0.03429
465.0000	0.03381
464.0000	0.03336
463.0000	0.03305
462.0000	0.0326
461.0000	0.03219
460.0000	0.03168
459.0000	0.03124
458.0000	0.03077
457.0000	0.03027
456.0000	0.02984
455.0000	0.02947
454.0000	0.02901
453.0000	0.02858
452.0000	0.0281
451.0000	0.02778
450.0000	0.02728
449.0000	0.02695
448.0000	0.02658
447.0000	0.02622
446.0000	0.02584
445.0000	0.02545
444.0000	0.02508
443.0000	0.02475
442.0000	0.02439
441.0000	0.02408
440.0000	0.0238
439.0000	0.02351
438.0000	0.02323
437.0000	0.02294
436.0000	0.02264
435.0000	0.0224
434.0000	0.02218
433.0000	0.02194
432.0000	0.0217
431.0000	0.02148
430.0000	0.02126
429.0000	0.02108
428.0000	0.02092
427.0000	0.02075
426.0000	0.02067
425.0000	0.02062
424.0000	0.02052
423.0000	0.02037
422.0000	0.02016
421.0000	0.02004
420.0000	0.02006
419.0000	0.02005
418.0000	0.01996
417.0000	0.01999
416.0000	0.02005
415.0000	0.0203
414.0000	0.02046
413.0000	0.02072
412.0000	0.02089
411.0000	0.02116
410.0000	0.02155
409.0000	0.02191
408.0000	0.02248
407.0000	0.0229
406.0000	0.02354
405.0000	0.02395
404.0000	0.02463
403.0000	0.02524
402.0000	0.02583
401.0000	0.02641
400.0000	0.02703
399.0000	0.02768
398.0000	0.02814
397.0000	0.02836
396.0000	0.02849
395.0000	0.02866
394.0000	0.02885
393.0000	0.02899
392.0000	0.02903
391.0000	0.0291
390.0000	0.02909
389.0000	0.02914
388.0000	0.02917
387.0000	0.0291
386.0000	0.02903
385.0000	0.02901
384.0000	0.02905
383.0000	0.02905
382.0000	0.02898
381.0000	0.02891
380.0000	0.02888
379.0000	0.02889
378.0000	0.02902
377.0000	0.02917
376.0000	0.02928
375.0000	0.0294
374.0000	0.02947
373.0000	0.02956
372.0000	0.0297
371.0000	0.02989
370.0000	0.03007
369.0000	0.03007
368.0000	0.03037
367.0000	0.03073
366.0000	0.03114
365.0000	0.03157
364.0000	0.03209
363.0000	0.03263
362.0000	0.03326
361.0000	0.03382
360.0000	0.03463
359.0000	0.03534
358.0000	0.03629
357.0000	0.03716
356.0000	0.03797
355.0000	0.03895
354.0000	0.04009
353.0000	0.04118
352.0000	0.04225
351.0000	0.04347
350.0000	0.04489
349.0000	0.04646
348.0000	0.04794
347.0000	0.04965
346.0000	0.0515
345.0000	0.05342
344.0000	0.05553
343.0000	0.05791
342.0000	0.06067
341.0000	0.06389
340.0000	0.06873
339.0000	0.07179
338.0000	0.07521
337.0000	0.07946
336.0000	0.08421
335.0000	0.0891
334.0000	0.09391
333.0000	0.09864
332.0000	0.10301
331.0000	0.10712
330.0000	0.11088
329.0000	0.114
328.0000	0.1167
327.0000	0.1192
326.0000	0.12092
325.0000	0.12247
324.0000	0.12373
323.0000	0.12479
322.0000	0.12608
321.0000	0.12753
320.0000	0.12932
319.0000	0.13138
318.0000	0.13351
317.0000	0.13566
316.0000	0.13839
315.0000	0.14135
314.0000	0.1449
313.0000	0.14931
312.0000	0.15448
311.0000	0.16112
310.0000	0.16934
309.0000	0.1795
308.0000	0.1916
307.0000	0.20588
306.0000	0.22213
305.0000	0.24022
304.0000	0.2599
303.0000	0.28135
302.0000	0.30406
301.0000	0.32774
300.0000	0.35205
299.0000	0.37614
298.0000	0.39978
297.0000	0.42136
296.0000	0.4409
295.0000	0.45715
294.0000	0.46943
293.0000	0.47711
292.0000	0.47938
291.0000	0.47649
290.0000	0.4689
289.0000	0.45777
288.0000	0.44384
287.0000	0.42826
286.0000	0.41185
285.0000	0.39555
284.0000	0.37964
283.0000	0.36412
282.0000	0.34886
281.0000	0.3339
280.0000	0.31927
279.0000	0.30527
278.0000	0.29182
277.0000	0.27907
276.0000	0.26736
275.0000	0.25656
274.0000	0.24706
273.0000	0.23832
272.0000	0.23032
271.0000	0.22281
270.0000	0.21555
269.0000	0.20852
268.0000	0.20152
267.0000	0.19487
266.0000	0.18862
265.0000	0.18306
264.0000	0.17867
263.0000	0.17492
262.0000	0.17246
261.0000	0.17104
260.0000	0.17068
259.0000	0.17132
258.0000	0.17297
257.0000	0.17565
256.0000	0.17947
255.0000	0.18435
254.0000	0.19082
253.0000	0.19851
252.0000	0.20757
251.0000	0.21724
250.0000	0.22724
249.0000	0.23624
248.0000	0.24341
247.0000	0.24801
246.0000	0.24942
245.0000	0.248
244.0000	0.24403
243.0000	0.23816
242.0000	0.23114
241.0000	0.22358
240.0000	0.21592
239.0000	0.20813
238.0000	0.20058
237.0000	0.19362
236.0000	0.18746
235.0000	0.18252
234.0000	0.17845
233.0000	0.17557
232.0000	0.17373
231.0000	0.17274
230.0000	0.17271
229.0000	0.17308
228.0000	0.17415
227.0000	0.17545
226.0000	0.17713
225.0000	0.17909
224.0000	0.18165
223.0000	0.18477
222.0000	0.18865
221.0000	0.19304
220.0000	0.19794
219.0000	0.20341
218.0000	0.20908
217.0000	0.21494
216.0000	0.22078
215.0000	0.22677
214.0000	0.23307
213.0000	0.23956
212.0000	0.2462
211.0000	0.25278
210.0000	0.25944
209.0000	0.26633
208.0000	0.27345
207.0000	0.28032
206.0000	0.28754
205.0000	0.29495
204.0000	0.30316
203.0000	0.31117
202.0000	0.3189
201.0000	0.32619
200.0000	0.33316
199.0000	0.33883
198.0000	0.34371
197.0000	0.34829
196.0000	0.35274
195.0000	0.35593
194.0000	0.35843
193.0000	0.36004
192.0000	0.35901
191.0000	0.35224
190.0000	0.33297
