TITLE	
652.0000	0.21111
651.0000	0.20942
650.0000	0.20744
649.0000	0.20532
648.0000	0.203
647.0000	0.20049
646.0000	0.19789
645.0000	0.19513
644.0000	0.19229
643.0000	0.18937
642.0000	0.18641
641.0000	0.1835
640.0000	0.18061
639.0000	0.17777
638.0000	0.17489
637.0000	0.17214
636.0000	0.16944
635.0000	0.16679
634.0000	0.16431
633.0000	0.16182
632.0000	0.15961
631.0000	0.15735
630.0000	0.1552
629.0000	0.15317
628.0000	0.15128
627.0000	0.14951
626.0000	0.14772
625.0000	0.14605
624.0000	0.14451
623.0000	0.14311
622.0000	0.14174
621.0000	0.14041
620.0000	0.13916
619.0000	0.13797
618.0000	0.13686
617.0000	0.13572
616.0000	0.1346
615.0000	0.13342
614.0000	0.13224
613.0000	0.13094
612.0000	0.12955
611.0000	0.12813
610.0000	0.12666
609.0000	0.12514
608.0000	0.12348
607.0000	0.12173
606.0000	0.11992
605.0000	0.11804
604.0000	0.11599
603.0000	0.11395
602.0000	0.11181
601.0000	0.10974
600.0000	0.10756
599.0000	0.10534
598.0000	0.10302
597.0000	0.10069
596.0000	0.09834
595.0000	0.096
594.0000	0.09366
593.0000	0.09127
592.0000	0.08899
591.0000	0.08671
590.0000	0.08449
589.0000	0.08227
588.0000	0.08015
587.0000	0.07803
586.0000	0.07598
585.0000	0.07395
584.0000	0.0719
583.0000	0.06986
582.0000	0.06797
581.0000	0.0661
580.0000	0.06434
579.0000	0.06262
578.0000	0.06096
577.0000	0.05944
576.0000	0.0579
575.0000	0.05652
574.0000	0.05504
573.0000	0.05369
572.0000	0.05239
571.0000	0.05117
570.0000	0.04985
569.0000	0.04854
568.0000	0.04732
567.0000	0.04623
566.0000	0.04517
565.0000	0.04411
564.0000	0.0431
563.0000	0.04211
562.0000	0.04121
561.0000	0.04035
560.0000	0.03947
559.0000	0.0386
558.0000	0.03767
557.0000	0.03677
556.0000	0.03588
555.0000	0.03511
554.0000	0.03437
553.0000	0.03365
552.0000	0.03294
551.0000	0.03225
550.0000	0.03157
549.0000	0.03094
548.0000	0.03031
547.0000	0.0297
546.0000	0.02905
545.0000	0.02847
544.0000	0.02789
543.0000	0.02739
542.0000	0.02685
541.0000	0.02646
540.0000	0.02604
539.0000	0.02574
538.0000	0.02529
537.0000	0.02485
536.0000	0.02445
535.0000	0.02403
534.0000	0.02374
533.0000	0.02338
532.0000	0.02315
531.0000	0.02288
530.0000	0.02262
529.0000	0.02248
528.0000	0.02233
527.0000	0.02214
526.0000	0.02192
525.0000	0.02169
524.0000	0.02149
523.0000	0.02127
522.0000	0.02111
521.0000	0.02099
520.0000	0.02093
519.0000	0.02086
518.0000	0.02091
517.0000	0.02088
516.0000	0.02086
515.0000	0.02077
514.0000	0.02061
513.0000	0.02043
512.0000	0.0204
511.0000	0.02038
510.0000	0.02044
509.0000	0.02051
508.0000	0.02049
507.0000	0.02051
506.0000	0.0205
505.0000	0.0205
504.0000	0.02046
503.0000	0.02033
502.0000	0.02023
501.0000	0.0202
500.0000	0.02017
499.0000	0.02022
498.0000	0.02027
497.0000	0.02025
496.0000	0.02018
495.0000	0.02007
494.0000	0.01996
493.0000	0.01984
492.0000	0.01974
491.0000	0.01968
490.0000	0.01964
489.0000	0.01955
488.0000	0.01948
487.0000	0.01939
486.0000	0.01936
485.0000	0.0192
484.0000	0.01904
483.0000	0.01879
482.0000	0.01865
481.0000	0.01856
480.0000	0.01852
479.0000	0.0184
478.0000	0.01826
477.0000	0.01808
476.0000	0.01794
475.0000	0.01775
474.0000	0.01762
473.0000	0.01756
472.0000	0.01747
471.0000	0.01738
470.0000	0.01721
469.0000	0.01706
468.0000	0.01689
467.0000	0.01673
466.0000	0.01651
465.0000	0.01642
464.0000	0.01631
463.0000	0.01627
462.0000	0.01616
461.0000	0.01601
460.0000	0.01584
459.0000	0.01566
458.0000	0.0155
457.0000	0.01537
456.0000	0.01523
455.0000	0.01516
454.0000	0.01503
453.0000	0.01492
452.0000	0.01475
451.0000	0.01471
450.0000	0.01456
449.0000	0.01453
448.0000	0.01443
447.0000	0.01436
446.0000	0.01417
445.0000	0.01403
444.0000	0.0139
443.0000	0.01385
442.0000	0.01376
441.0000	0.01374
440.0000	0.01368
439.0000	0.01363
438.0000	0.01347
437.0000	0.01336
436.0000	0.01328
435.0000	0.01327
434.0000	0.0133
433.0000	0.01328
432.0000	0.01321
431.0000	0.01307
430.0000	0.01302
429.0000	0.01297
428.0000	0.0129
427.0000	0.01288
426.0000	0.01292
425.0000	0.01299
424.0000	0.0129
423.0000	0.01281
422.0000	0.01276
421.0000	0.0128
420.0000	0.01299
419.0000	0.01303
418.0000	0.01307
417.0000	0.01306
416.0000	0.0132
415.0000	0.01333
414.0000	0.01335
413.0000	0.01351
412.0000	0.01359
411.0000	0.0137
410.0000	0.01384
409.0000	0.01394
408.0000	0.01412
407.0000	0.01423
406.0000	0.01448
405.0000	0.01457
404.0000	0.01488
403.0000	0.01507
402.0000	0.01531
401.0000	0.0156
400.0000	0.01592
399.0000	0.01627
398.0000	0.0165
397.0000	0.01658
396.0000	0.01659
395.0000	0.01679
394.0000	0.01702
393.0000	0.01727
392.0000	0.01734
391.0000	0.01742
390.0000	0.01754
389.0000	0.01772
388.0000	0.018
387.0000	0.01814
386.0000	0.01829
385.0000	0.01848
384.0000	0.01869
383.0000	0.01881
382.0000	0.01894
381.0000	0.01915
380.0000	0.01939
379.0000	0.01964
378.0000	0.01987
377.0000	0.02011
376.0000	0.02033
375.0000	0.02054
374.0000	0.02079
373.0000	0.021
372.0000	0.02121
371.0000	0.02141
370.0000	0.02204
369.0000	0.02248
368.0000	0.02285
367.0000	0.02326
366.0000	0.0235
365.0000	0.02392
364.0000	0.02437
363.0000	0.02489
362.0000	0.02538
361.0000	0.02588
360.0000	0.02642
359.0000	0.02692
358.0000	0.02752
357.0000	0.02816
356.0000	0.02896
355.0000	0.02985
354.0000	0.03067
353.0000	0.03148
352.0000	0.03222
351.0000	0.03306
350.0000	0.03404
349.0000	0.03506
348.0000	0.0361
347.0000	0.03721
346.0000	0.03848
345.0000	0.03987
344.0000	0.04122
343.0000	0.04254
342.0000	0.04391
341.0000	0.04558
340.0000	0.04819
339.0000	0.04965
338.0000	0.05099
337.0000	0.05274
336.0000	0.05472
335.0000	0.05689
334.0000	0.0589
333.0000	0.06066
332.0000	0.06236
331.0000	0.06409
330.0000	0.0657
329.0000	0.06721
328.0000	0.06865
327.0000	0.07006
326.0000	0.07092
325.0000	0.07166
324.0000	0.07259
323.0000	0.07327
322.0000	0.07392
321.0000	0.07451
320.0000	0.07526
319.0000	0.07612
318.0000	0.07686
317.0000	0.07773
316.0000	0.0786
315.0000	0.07951
314.0000	0.08044
313.0000	0.0817
312.0000	0.08325
311.0000	0.08514
310.0000	0.08743
309.0000	0.09018
308.0000	0.09349
307.0000	0.09741
306.0000	0.10194
305.0000	0.10691
304.0000	0.11238
303.0000	0.11859
302.0000	0.12507
301.0000	0.13194
300.0000	0.13897
299.0000	0.14612
298.0000	0.15321
297.0000	0.1598
296.0000	0.16616
295.0000	0.17178
294.0000	0.17639
293.0000	0.17961
292.0000	0.18139
291.0000	0.18173
290.0000	0.18064
289.0000	0.1784
288.0000	0.17522
287.0000	0.1714
286.0000	0.16718
285.0000	0.16298
284.0000	0.15883
283.0000	0.15473
282.0000	0.15053
281.0000	0.14667
280.0000	0.14282
279.0000	0.13921
278.0000	0.13572
277.0000	0.13245
276.0000	0.12947
275.0000	0.12661
274.0000	0.12415
273.0000	0.12214
272.0000	0.12033
271.0000	0.11861
270.0000	0.11697
269.0000	0.11542
268.0000	0.11404
267.0000	0.11272
266.0000	0.11134
265.0000	0.11009
264.0000	0.1093
263.0000	0.10861
262.0000	0.10827
261.0000	0.1081
260.0000	0.10809
259.0000	0.10842
258.0000	0.10904
257.0000	0.11008
256.0000	0.11131
255.0000	0.11279
254.0000	0.11467
253.0000	0.1171
252.0000	0.11977
251.0000	0.12266
250.0000	0.12566
249.0000	0.12876
248.0000	0.13142
247.0000	0.13342
246.0000	0.13476
245.0000	0.13545
244.0000	0.13547
243.0000	0.13505
242.0000	0.1342
241.0000	0.13325
240.0000	0.13216
239.0000	0.13118
238.0000	0.13051
237.0000	0.1301
236.0000	0.13005
235.0000	0.13047
234.0000	0.13138
233.0000	0.13289
232.0000	0.13497
231.0000	0.13756
230.0000	0.14095
229.0000	0.14474
228.0000	0.1491
227.0000	0.15401
226.0000	0.1594
225.0000	0.16531
224.0000	0.17175
223.0000	0.17874
222.0000	0.18638
221.0000	0.19467
220.0000	0.20346
219.0000	0.2128
218.0000	0.22237
217.0000	0.23211
216.0000	0.24229
215.0000	0.2526
214.0000	0.26307
213.0000	0.27317
212.0000	0.28322
211.0000	0.29307
210.0000	0.30249
209.0000	0.31175
208.0000	0.32038
207.0000	0.32855
206.0000	0.33641
205.0000	0.34429
204.0000	0.35194
203.0000	0.35889
202.0000	0.36518
201.0000	0.37142
200.0000	0.3773
199.0000	0.38261
198.0000	0.38699
197.0000	0.39086
196.0000	0.39395
195.0000	0.39552
194.0000	0.39572
193.0000	0.39417
192.0000	0.3862
191.0000	0.36932
190.0000	0.33673
