TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/31
TIME	14:12:51
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.00851
MAXY	0.63224
MINY	0.00835
XYDATA
840.0000	0.00851
839.0000	0.00857
838.0000	0.00853
837.0000	0.00849
836.0000	0.00843
835.0000	0.00855
834.0000	0.00862
833.0000	0.00877
832.0000	0.0087
831.0000	0.00866
830.0000	0.00858
829.0000	0.00865
828.0000	0.00857
827.0000	0.00852
826.0000	0.00853
825.0000	0.00859
824.0000	0.00858
823.0000	0.00855
822.0000	0.00844
821.0000	0.00838
820.0000	0.00847
819.0000	0.00846
818.0000	0.00858
817.0000	0.00847
816.0000	0.00848
815.0000	0.00843
814.0000	0.00844
813.0000	0.00835
812.0000	0.00838
811.0000	0.0084
810.0000	0.0084
809.0000	0.00845
808.0000	0.00846
807.0000	0.00847
806.0000	0.00859
805.0000	0.00873
804.0000	0.00884
803.0000	0.00875
802.0000	0.00865
801.0000	0.0087
800.0000	0.00874
799.0000	0.00878
798.0000	0.00874
797.0000	0.00868
796.0000	0.00859
795.0000	0.00852
794.0000	0.0086
793.0000	0.00869
792.0000	0.00866
791.0000	0.00873
790.0000	0.00873
789.0000	0.00878
788.0000	0.0087
787.0000	0.00871
786.0000	0.00879
785.0000	0.00886
784.0000	0.00891
783.0000	0.00885
782.0000	0.00894
781.0000	0.00898
780.0000	0.00906
779.0000	0.00915
778.0000	0.00921
777.0000	0.0092
776.0000	0.00918
775.0000	0.00916
774.0000	0.00918
773.0000	0.00919
772.0000	0.00923
771.0000	0.00925
770.0000	0.00916
769.0000	0.00917
768.0000	0.00911
767.0000	0.00924
766.0000	0.00925
765.0000	0.00928
764.0000	0.00931
763.0000	0.00945
762.0000	0.00948
761.0000	0.00949
760.0000	0.00951
759.0000	0.00956
758.0000	0.00962
757.0000	0.00969
756.0000	0.00975
755.0000	0.00978
754.0000	0.00986
753.0000	0.00993
752.0000	0.00998
751.0000	0.01004
750.0000	0.01013
749.0000	0.01016
748.0000	0.01023
747.0000	0.01032
746.0000	0.01031
745.0000	0.01031
744.0000	0.01043
743.0000	0.01057
742.0000	0.01073
741.0000	0.0108
740.0000	0.01079
739.0000	0.01081
738.0000	0.01096
737.0000	0.0111
736.0000	0.01128
735.0000	0.01142
734.0000	0.01156
733.0000	0.01179
732.0000	0.01195
731.0000	0.01214
730.0000	0.01232
729.0000	0.01256
728.0000	0.01283
727.0000	0.01305
726.0000	0.01338
725.0000	0.01363
724.0000	0.01397
723.0000	0.01431
722.0000	0.0148
721.0000	0.01535
720.0000	0.01591
719.0000	0.0165
718.0000	0.01716
717.0000	0.01799
716.0000	0.0188
715.0000	0.01978
714.0000	0.02078
713.0000	0.02195
712.0000	0.02324
711.0000	0.02468
710.0000	0.02632
709.0000	0.02809
708.0000	0.03008
707.0000	0.03227
706.0000	0.03476
705.0000	0.0375
704.0000	0.04067
703.0000	0.04427
702.0000	0.04831
701.0000	0.05271
700.0000	0.05767
699.0000	0.06321
698.0000	0.06936
697.0000	0.07619
696.0000	0.08373
695.0000	0.09213
694.0000	0.10147
693.0000	0.1117
692.0000	0.12305
691.0000	0.13549
690.0000	0.14918
689.0000	0.16415
688.0000	0.18042
687.0000	0.19808
686.0000	0.21718
685.0000	0.23778
684.0000	0.25968
683.0000	0.28274
682.0000	0.30674
681.0000	0.33176
680.0000	0.35763
679.0000	0.384
678.0000	0.4103
677.0000	0.43618
676.0000	0.46137
675.0000	0.4857
674.0000	0.5088
673.0000	0.53025
672.0000	0.54992
671.0000	0.56757
670.0000	0.58313
669.0000	0.59648
668.0000	0.60756
667.0000	0.61637
666.0000	0.62311
665.0000	0.62792
664.0000	0.63092
663.0000	0.63224
662.0000	0.63219
661.0000	0.63089
660.0000	0.62839
659.0000	0.62489
658.0000	0.62049
657.0000	0.61537
656.0000	0.60958
655.0000	0.60313
654.0000	0.59595
653.0000	0.58826
