TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/08/31
TIME	13:37:46
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-570, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	840.0000
LASTX	190.0000
NPOINTS	651
FIRSTY	0.00449
MAXY	0.93094
MINY	0.00436
XYDATA
840.0000	0.00449
839.0000	0.00448
838.0000	0.0044
837.0000	0.0044
836.0000	0.00436
835.0000	0.0045
834.0000	0.00454
833.0000	0.00467
832.0000	0.00466
831.0000	0.00463
830.0000	0.00462
829.0000	0.00467
828.0000	0.00467
827.0000	0.00466
826.0000	0.00461
825.0000	0.00457
824.0000	0.00463
823.0000	0.00464
822.0000	0.0045
821.0000	0.00447
820.0000	0.00444
819.0000	0.00446
818.0000	0.00457
817.0000	0.00461
816.0000	0.00461
815.0000	0.00467
814.0000	0.00464
813.0000	0.00459
812.0000	0.0046
811.0000	0.00461
810.0000	0.00466
809.0000	0.00469
808.0000	0.00472
807.0000	0.00474
806.0000	0.00482
805.0000	0.00495
804.0000	0.00488
803.0000	0.00486
802.0000	0.00478
801.0000	0.00495
800.0000	0.00505
799.0000	0.00508
798.0000	0.00502
797.0000	0.00499
796.0000	0.00494
795.0000	0.00497
794.0000	0.00504
793.0000	0.00509
792.0000	0.00502
791.0000	0.00498
790.0000	0.00493
789.0000	0.00503
788.0000	0.00512
787.0000	0.00521
786.0000	0.00527
785.0000	0.00539
784.0000	0.0054
783.0000	0.00538
782.0000	0.00549
781.0000	0.00557
780.0000	0.0057
779.0000	0.00567
778.0000	0.00569
777.0000	0.00572
776.0000	0.00571
775.0000	0.00566
774.0000	0.00568
773.0000	0.00579
772.0000	0.00591
771.0000	0.00597
770.0000	0.00593
769.0000	0.0059
768.0000	0.00586
767.0000	0.00597
766.0000	0.00604
765.0000	0.00623
764.0000	0.00626
763.0000	0.00641
762.0000	0.00643
761.0000	0.00641
760.0000	0.00646
759.0000	0.00653
758.0000	0.00674
757.0000	0.0068
756.0000	0.00691
755.0000	0.00693
754.0000	0.00703
753.0000	0.00715
752.0000	0.00721
751.0000	0.00739
750.0000	0.00752
749.0000	0.00766
748.0000	0.0077
747.0000	0.00782
746.0000	0.00786
745.0000	0.00793
744.0000	0.0081
743.0000	0.00827
742.0000	0.00854
741.0000	0.00864
740.0000	0.00888
739.0000	0.00891
738.0000	0.00912
737.0000	0.00935
736.0000	0.0096
735.0000	0.00989
734.0000	0.01019
733.0000	0.01053
732.0000	0.01085
731.0000	0.01118
730.0000	0.01152
729.0000	0.01187
728.0000	0.01224
727.0000	0.0127
726.0000	0.01319
725.0000	0.01369
724.0000	0.01428
723.0000	0.0149
722.0000	0.01565
721.0000	0.01647
720.0000	0.01726
719.0000	0.01818
718.0000	0.01923
717.0000	0.02043
716.0000	0.02173
715.0000	0.02323
714.0000	0.02488
713.0000	0.02666
712.0000	0.0286
711.0000	0.03073
710.0000	0.0332
709.0000	0.03592
708.0000	0.03902
707.0000	0.04243
706.0000	0.04623
705.0000	0.05046
704.0000	0.05525
703.0000	0.0607
702.0000	0.06673
701.0000	0.07342
700.0000	0.08093
699.0000	0.08935
698.0000	0.09871
697.0000	0.10911
696.0000	0.12059
695.0000	0.13337
694.0000	0.14755
693.0000	0.16321
692.0000	0.18045
691.0000	0.19938
690.0000	0.22018
689.0000	0.2429
688.0000	0.26766
687.0000	0.29447
686.0000	0.32339
685.0000	0.35433
684.0000	0.38729
683.0000	0.42199
682.0000	0.45831
681.0000	0.49602
680.0000	0.53499
679.0000	0.57455
678.0000	0.61406
677.0000	0.65292
676.0000	0.69071
675.0000	0.72704
674.0000	0.76134
673.0000	0.79311
672.0000	0.82199
671.0000	0.84763
670.0000	0.86985
669.0000	0.88858
668.0000	0.9037
667.0000	0.91529
666.0000	0.92358
665.0000	0.92861
664.0000	0.93094
663.0000	0.93058
662.0000	0.92813
661.0000	0.92367
660.0000	0.91755
659.0000	0.91002
658.0000	0.90127
657.0000	0.89145
656.0000	0.88076
655.0000	0.86916
654.0000	0.85689
653.0000	0.84383
